wav_filename|duration|transcript|transcript_mms|levenshtein|client_id|file_size|num_words
data_sr16k/sr16k_mono_0056-CP716_517.005-525.97.wav|8.965|No final do programa, você sabe tem Ivan Lessa com seus livros e autores e os três vencedores do Prêmio Caixa Econômica Federal, cê bê ene,|No final do programa, você sabe tem Ivan Lessa com seus livros e autores e os três vencedores do Prêmio Caixa Econômica Federal, cê bê ene,|0|9351|286958|26
data_sr16k/sr16k_mono_0089-CP675_1657.01-1661.29.wav|4.28|Você fica... Tem, mas o eventeiro é o o Ilo, né?|Você fica... Tem, mas o eventeiro é o o Ilo, né?|0|9351|137038|11
data_sr16k/sr16k_mono_0101-CP516_807.377-809.458.wav|2.081|aí escrachou a dicotomia de vez.|aí escrachou a dicotomia de vez.|0|9351|66670|6
data_sr16k/sr16k_mono_0074-CP691_1169.71-1177.59.wav|7.88|No período dessa pesquisa, eh estava muito em vogue se falar que aquela Constituição de oitenta e oito, de se de cinco de outubro, né?|No período dessa pesquisa, eh estava muito em vogue se falar que aquela Constituição de oitenta e oito, de se de cinco de outubro, né?|0|9351|252238|25
data_sr16k/sr16k_mono_0006-CP563_55.324-60.969.wav|5.645|Trata-se de De Cabeça para Baixo, o desejo de partir e a alegria de voltar.|Trata-se de De Cabeça para Baixo, o desejo de partir e a alegria de voltar.|0|9351|180718|15
data_sr16k/sr16k_mono_0007-CP679_35.39-44.756.wav|9.366|E hoje o Certas Palavras, o programa de livros e ideias, volta a falar do evento para o mercado editorial mais importante desse ano.|E hoje o Certas Palavras, o programa de livros e ideias, volta a falar do evento para o mercado editorial mais importante desse ano.|0|9351|299790|24
data_sr16k/sr16k_mono_0024-CP574_397.189-401.171.wav|3.982|Professor Celso Lafer, na continuação dessa entrevista, eu gostaria de colocar...|Professor Celso Lafer, na continuação dessa entrevista, eu gostaria de colocar...|0|9351|127502|11
data_sr16k/sr16k_mono_0045-CP710_805.201-810.684.wav|5.483|É o seguinte, eu vou lembrar alguns casos para você, eu gostaria de saber se você acompanhou, acho que você era até estudante. eh eh|É o seguinte, eu vou lembrar alguns casos para você, eu gostaria de saber se você acompanhou, acho que você era até estudante. eh eh|0|9351|175534|25
data_sr16k/sr16k_mono_0027-CP701_943.073-950.956.wav|7.883|que deu esse perfil do livro eh de autoria dele, A Desordem do Trabalho, um lançamento da escrita editorial.|que deu esse perfil do livro eh de autoria dele, A Desordem do Trabalho, um lançamento da escrita editorial.|0|9351|252334|19
data_sr16k/sr16k_mono_0026-CP655_945.364-954.267.wav|8.903|Existem no livro tratamentos, eu sei que existem, eh sobre o perfil do correspondente de guerra, da loucura que é, dos loucos que se tornam essas pessoas.|Existem no livro tratamentos, eu sei que existem, eh sobre o perfil do correspondente de guerra, da loucura que é, dos loucos que se tornam essas pessoas.|0|9351|284974|27
data_sr16k/sr16k_mono_0003-CP641_50.79-64.372.wav|13.582|Mais uma edição do programa de livros e ideias, o Certas Palavras, que hoje tenho o prazer de receber mais uma vez e tenho certeza que vocês vão ficar grudados eh para conhecer um pouquinho, uma lasquinha.|Mais uma edição do programa de livros e ideias, o Certas Palavras, que hoje tenho o prazer de receber mais uma vez e tenho certeza que vocês vão ficar grudados eh para conhecer um pouquinho, uma lasquinha.|0|9351|434702|37
data_sr16k/sr16k_mono_0013-CP637_189.444-195.99.wav|6.546|Extermínio, prisões, conflitos de terra, trabalho escravo, o massacre dos índios e violência contra a mulher.|Extermínio, prisões, conflitos de terra, trabalho escravo, o massacre dos índios e violência contra a mulher.|0|9351|209550|16
data_sr16k/sr16k_mono_0082-CP742_1220.17-1225.31.wav|5.14|Aí o Hélio Gaspar falou, pô, mas se tem problema de segurança, assim, por que as pessoas não deixam de ir no Central Park?|Aí o Hélio Gaspar falou, pô, mas se tem problema de segurança, assim, por que as pessoas não deixam de ir no Central Park?|0|9351|164558|24
data_sr16k/sr16k_mono_0009-CP714_127.323-129.785.wav|2.462|Então tá, daqui a pouco a gente vai conhecer Ângela Abreu.|Então tá, daqui a pouco a gente vai conhecer Ângela Abreu.|0|9351|78862|11
data_sr16k/sr16k_mono_0058-CP549_1278.29-1282.4.wav|4.11|O que é que o cara só vai trabalhar no resto da sema porque o resto tudo que ele faz|O que é que o cara só vai trabalhar no resto da sema porque o resto tudo que ele faz|0|9351|131598|20
data_sr16k/sr16k_mono_0027-CP674_404.543-413.189.wav|8.646|Por exemplo, essa re porque que então a relação da importância do papel do velho e bom papel para você eh tem esse peso?|Por exemplo, essa re porque que então a relação da importância do papel do velho e bom papel para você eh tem esse peso?|0|9351|276750|24
data_sr16k/sr16k_mono_0002-CP270_24.967-33.409.wav|8.442|E eu perguntaria, já de início ao Cardoso Pires, como é que se situa dentro de toda a obra dele esse esse romance, Alexandre Alfa?|E eu perguntaria, já de início ao Cardoso Pires, como é que se situa dentro de toda a obra dele esse esse romance, Alexandre Alfa?|0|9351|270222|25
data_sr16k/sr16k_mono_0002-CP575_42.556-48.061.wav|5.505|Nós vamos falar de literatura, de literatura e de drogas e literatura.|Nós vamos falar de literatura, de literatura e de drogas e literatura.|0|9351|176238|12
data_sr16k/sr16k_mono_0008-CP701_54.503-60.887.wav|6.384|O livro, eh que tem um trabalho de edição e de produção do próprio Ministério do Trabalho,|O livro, eh que tem um trabalho de edição e de produção do próprio Ministério do Trabalho,|0|9351|204366|17
data_sr16k/sr16k_mono_0011-CP512_141.512-144.955.wav|3.443|Eu gostaria que eh você relatasse|Eu gostaria que eh você relatasse|0|9351|110254|6
data_sr16k/sr16k_mono_0007-CP708_35.17-49.875.wav|14.705|O livro a vi Darwin, a vida de um evolucionista atormentado do dos digamos assim dos filósofos da ciência, dos historiadores da ciência, Adrian Desmond e James Moore.|O livro a vi Darwin, a vida de um evolucionista atormentado do dos digamos assim dos filósofos da ciência, dos historiadores da ciência, Adrian Desmond e James Moore.|0|9351|470638|28
data_sr16k/sr16k_mono_0007-CP709_41.657-47.939.wav|6.282|Programa de livros e ideias da cê bê ene, que hoje vai falar do livro O Primeiro Cinema.|Programa de livros e ideias da cê bê ene, que hoje vai falar do livro O Primeiro Cinema.|0|9351|201102|18
data_sr16k/sr16k_mono_0022-CP546_372.02-375.302.wav|3.282|É. Agora, é há uma manifestação popular da Polônia.|É. Agora, é há uma manifestação popular da Polônia.|0|9351|105102|9
data_sr16k/sr16k_mono_0038-CP747_569.027-571.349.wav|2.322|Essa é a A segunda questão respondida.|Essa é a A segunda questão respondida.|0|9351|74382|7
data_sr16k/sr16k_mono_0049-CP669_848.007-851.75.wav|3.743|Também não era, para mim, um fato relevante a exposição em si.|Também não era, para mim, um fato relevante a exposição em si.|0|9351|119854|12
data_sr16k/sr16k_mono_0017-CP720_1259.73-1262.89.wav|3.16|Eu acho que as coisas estão colocadas eh sem exagero.|Eu acho que as coisas estão colocadas eh sem exagero.|0|9351|101198|10
data_sr16k/sr16k_mono_0039-CP715_1265.95-1278.32.wav|12.37|conseguiu se manter às suas custas, produzir, vender excedente, como uma sociedade normal, no Nordeste, sem dinheiro.|conseguiu se manter às suas custas, produzir, vender excedente, como uma sociedade normal, no Nordeste, sem dinheiro.|0|9351|395918|17
data_sr16k/sr16k_mono_0045-CP699_1307.96-1319.18.wav|11.22|Evidentemente, esse tema interessa a a todos os brasileiros, em em função, principalmente, é desse desse poder que essas pessoas têm, que você já revelou no primeiro bloco do programa.|Evidentemente, esse tema interessa a a todos os brasileiros, em em função, principalmente, é desse desse poder que essas pessoas têm, que você já revelou no primeiro bloco do programa.|0|9351|359118|30
data_sr16k/sr16k_mono_0007-CP665_31.674-55.736.wav|24.062|Os Certas Palavras, que hoje tem o prazer de receber a cientista social, professora da Faculdade de Educação da USP, escritora e, como ela gosta de afirmar, uma professora normalista, Heloísa Dupas Penteado, que pela editora Cortez, Cortez, editora, coleção Questões da Nossa Época, lançou o livro|Os Certas Palavras, que hoje tem o prazer de receber a cientista social, professora da Faculdade de Educação da USP, escritora e, como ela gosta de afirmar, uma professora normalista, Heloísa Dupas Penteado, que pela editora Cortez, Cortez, editora, coleção Questões da Nossa Época, lançou o livro|0|9351|770062|47
data_sr16k/sr16k_mono_0010-CP671_86.615-89.336.wav|2.721|O que o que que ele tem de original na sua obra?|O que o que que ele tem de original na sua obra?|0|9351|87150|12
data_sr16k/sr16k_mono_0015-CP688_370.529-378.111.wav|7.582|Porque é o trabalho, digamos, fabril, é o trabalho geral, é o trabalho na agricultura, que trabalho é esse?|Porque é o trabalho, digamos, fabril, é o trabalho geral, é o trabalho na agricultura, que trabalho é esse?|0|9351|242702|19
data_sr16k/sr16k_mono_0111-CP557_906.817-918.427.wav|11.61|É o seguinte, Ana Maria, e eu gostaria de saber, exatamente, eu concordo com tudo isso que você disse, e eu acho que esse medo, ãh o que não é medo, eu acho que essa necessidade que as elites têm,|É o seguinte, Ana Maria, e eu gostaria de saber, exatamente, eu concordo com tudo isso que você disse, e eu acho que esse medo, ãh o que não é medo, eu acho que essa necessidade que as elites têm,|0|9351|371598|40
data_sr16k/sr16k_mono_0029-CP647_365.8-370.866.wav|5.066|Quer dizer, o Brasil vai ser destaque em dois eventos em menos de seis meses eh no mundo inteiro.|Quer dizer, o Brasil vai ser destaque em dois eventos em menos de seis meses eh no mundo inteiro.|0|9351|162190|19
data_sr16k/sr16k_mono_0030-CP720_1315.66-1318.16.wav|2.5|As coisas estão colocadas no lugar para mim.|As coisas estão colocadas no lugar para mim.|0|9351|80078|8
data_sr16k/sr16k_mono_0048-CP697_1207.81-1218.21.wav|10.4|Só quero deixar o ouvinte para o ouvinte claro que, apesar do do Rodrigo falar dessa adaptação, dessa desse dessa ambientação, o texto é absolutamente maravilhoso de se ler.|Só quero deixar o ouvinte para o ouvinte claro que, apesar do do Rodrigo falar dessa adaptação, dessa desse dessa ambientação, o texto é absolutamente maravilhoso de se ler.|0|9351|332878|29
data_sr16k/sr16k_mono_0016-CP692_200.401-205.046.wav|4.645|Só para o ouvinte eh que, porventura, não não conhece esse caso,|Só para o ouvinte eh que, porventura, não não conhece esse caso,|0|9351|148718|12
data_sr16k/sr16k_mono_0047-CP651_1643.87-1652.33.wav|8.46|E fica afirmado, mais uma vez, a gente tem percebido isso, que o Brasil é um país que tem memória, ela só não está, digamos assim, totalmente acessível.|E fica afirmado, mais uma vez, a gente tem percebido isso, que o Brasil é um país que tem memória, ela só não está, digamos assim, totalmente acessível.|0|9351|270798|28
data_sr16k/sr16k_mono_0064-CP674_940.27-943.331.wav|3.061|Você teve algum problema com os seus vizinhos só para gente encerrar?|Você teve algum problema com os seus vizinhos só para gente encerrar?|0|9351|98030|12
data_sr16k/sr16k_mono_0048-CP716_432.572-435.153.wav|2.581|Em francês, é. E quem fez a tradução?|Em francês, é. E quem fez a tradução?|0|9351|82670|8
data_sr16k/sr16k_mono_0007-CP271_272.337-279.883.wav|7.546|Eu gostaria de saber a sua opinião com relação a isso, né, uma vez que nós inclusive começamos esse programa falando de colonialismo.|Eu gostaria de saber a sua opinião com relação a isso, né, uma vez que nós inclusive começamos esse programa falando de colonialismo.|0|9351|241550|23
data_sr16k/sr16k_mono_0007-CP716_45.803-55.026.wav|9.223|A Bienal do livro do Rio de Janeiro deu um fôlego para para para uns e outros, mas tem uma pessoa que está lançando uma editora e está dizendo que está vendendo bem.|A Bienal do livro do Rio de Janeiro deu um fôlego para para para uns e outros, mas tem uma pessoa que está lançando uma editora e está dizendo que está vendendo bem.|0|9351|295214|33
data_sr16k/sr16k_mono_0090-CP519_1928.32-1930.96.wav|2.64|Como é que você conseguiu essa façanha?|Como é que você conseguiu essa façanha?|0|9351|84558|7
data_sr16k/sr16k_mono_0081-CP716_796.338-798.979.wav|2.641|Você gastou bastante papel aqui com esse entrelinhamento.|Você gastou bastante papel aqui com esse entrelinhamento.|0|9351|84590|8
data_sr16k/sr16k_mono_0089-CP640_1460.67-1465.49.wav|4.82|nosso programa está terminando, mas eu não gostaria, Cláudinei que está falando, de te deixar de fazer uma pergunta.|nosso programa está terminando, mas eu não gostaria, Cláudinei que está falando, de te deixar de fazer uma pergunta.|0|9351|154318|19
data_sr16k/sr16k_mono_0007-CP670_59.152-64.918.wav|5.766|Eduardo Guimarães, que está no estúdio da Cultura cê bê ene de Campinas.|Eduardo Guimarães, que está no estúdio da Cultura cê bê ene de Campinas.|0|9351|184590|13
data_sr16k/sr16k_mono_0011-CP563_82.475-84.719.wav|2.244|Mas, o Fernando Sabino vai falar dele daqui a pouquinho.|Mas, o Fernando Sabino vai falar dele daqui a pouquinho.|0|9351|71886|10
data_sr16k/sr16k_mono_0016-CP576_161.824-167.806.wav|5.982|Em São Paulo, o nosso telefone é o dois cinco dois meia meia dois um, dois cinco dois.|Em São Paulo, o nosso telefone é o dois cinco dois meia meia dois um, dois cinco dois.|0|9351|191502|18
data_sr16k/sr16k_mono_0014-CP699_419.338-431.322.wav|11.984|Muito bem, essa professora socióloga, professora da Unicamp, Gilda Portugal Gouvêa, que pela editora Pauliceia, está lançando o livro Burocracia e Elites Burocráticas no Brasil, Jorge Vasconcelos.|Muito bem, essa professora socióloga, professora da Unicamp, Gilda Portugal Gouvêa, que pela editora Pauliceia, está lançando o livro Burocracia e Elites Burocráticas no Brasil, Jorge Vasconcelos.|0|9351|383566|27
data_sr16k/sr16k_mono_0096-CP700_1483.3-1486.8.wav|3.5|Humberto, a primeira coisa que a gente gostaria de definir é o seguinte.|Humberto, a primeira coisa que a gente gostaria de definir é o seguinte.|0|9351|112078|13
data_sr16k/sr16k_mono_0038-CP723_1276.76-1279.0.wav|2.24|Aí nós voltamos à aquela primeira resposta.|Aí nós voltamos à aquela primeira resposta.|0|9351|71758|7
data_sr16k/sr16k_mono_0053-CP717_491.294-497.481.wav|6.187|Aliás, quem gosta de... de quem se interessa por política e relações de panelinhas...|Aliás, quem gosta de... de quem se interessa por política e relações de panelinhas...|0|9351|198062|14
data_sr16k/sr16k_mono_0105-CP717_1088.83-1096.01.wav|7.18|Mas no começo do programa, eu vou dar rapidamente, eu falei que três livros sobre Napoleão estavam aí nas prateleiras, três livros novos.|Mas no começo do programa, eu vou dar rapidamente, eu falei que três livros sobre Napoleão estavam aí nas prateleiras, três livros novos.|0|9351|229838|23
data_sr16k/sr16k_mono_0082-CP703_1501.19-1506.32.wav|5.13|Que tem muita gente torcendo contra essa, a possibilidade dessa sustentação do livro ah.|Que tem muita gente torcendo contra essa, a possibilidade dessa sustentação do livro ah.|0|9351|164238|14
data_sr16k/sr16k_mono_0013-CP649_573.975-588.803.wav|14.828|explicar o que é o que é a Acqua-toffana, esse tipo de veneno, que o que o tipo de veneno que que exigia até um determinado requinte, e que proporcionava um determinado requinte para a sua história, correto?|explicar o que é o que é a Acqua-toffana, esse tipo de veneno, que o que o tipo de veneno que que exigia até um determinado requinte, e que proporcionava um determinado requinte para a sua história, correto?|0|9351|474574|38
data_sr16k/sr16k_mono_0014-CP715_174.759-180.843.wav|6.084|Não sei se você se é isso mesmo, se é a primeira, realmente, é a questão de baixo para outro.|Não sei se você se é isso mesmo, se é a primeira, realmente, é a questão de baixo para outro.|0|9351|194766|20
data_sr16k/sr16k_mono_0007-CP715_87.054-99.999.wav|12.945|Ática, Canudos, eh que tem histórias ligadas a à política, ao ao exército brasileiro, ao militarismo brasileiro, à religiosidade brasileira e, principalmente, à miséria brasileira.|Ática, Canudos, eh que tem histórias ligadas a à política, ao ao exército brasileiro, ao militarismo brasileiro, à religiosidade brasileira e, principalmente, à miséria brasileira.|0|9351|414318|25
data_sr16k/sr16k_mono_0017-CP726_245.039-248.28.wav|3.241|Ou você tem que escrever para você mesmo e ponto final?|Ou você tem que escrever para você mesmo e ponto final?|0|9351|103790|11
data_sr16k/sr16k_mono_0051-CP649_1489.16-1493.42.wav|4.26|pô, e não dá o enredo, quer dizer, é uma dificuldade para explicar o enredo, por quê?|pô, e não dá o enredo, quer dizer, é uma dificuldade para explicar o enredo, por quê?|0|9351|136398|17
data_sr16k/sr16k_mono_0018-CP702_377.345-381.327.wav|3.982|eh eles são professores específicos de área de processamento de dados e estatística.|eh eles são professores específicos de área de processamento de dados e estatística.|0|9351|127502|13
data_sr16k/sr16k_mono_0005-CP557_22.315-24.936.wav|2.621|O artigo, notáveis deveriam assumir o comando.|O artigo, notáveis deveriam assumir o comando.|0|9351|83950|7
data_sr16k/sr16k_mono_0029-CP606_919.269-931.415.wav|12.146|Bom, eh eu queria aproveitar também, Mário, e e ver a sua opinião, quer dizer, de que forma você trata a sua atividade no cinema, nesse livro Segredos de Família.|Bom, eh eu queria aproveitar também, Mário, e e ver a sua opinião, quer dizer, de que forma você trata a sua atividade no cinema, nesse livro Segredos de Família.|0|9351|388750|30
data_sr16k/sr16k_mono_0053-CP566_1159.51-1168.69.wav|9.18|Manuel Mascarenhas, Shinobu Saiki, Sônia Vitale e Edgar Bergman.|Manuel Mascarenhas, Shinobu Saiki, Sônia Vitale e Edgar Bergman.|0|9351|293838|9
data_sr16k/sr16k_mono_0001-CP006_0.828-5.811.wav|4.983|O Paulo, você você falou que esse termo, o método Paulo Freire, lhe desagrada muito.|O Paulo, você você falou que esse termo, o método Paulo Freire, lhe desagrada muito.|0|9351|159534|15
data_sr16k/sr16k_mono_0047-CP344_1805.54-1810.06.wav|4.52|Você discutir eh nível salarial é uma coisa, mas vamos discutir|Você discutir eh nível salarial é uma coisa, mas vamos discutir|0|9351|144718|11
data_sr16k/sr16k_mono_0012-CP641_353.685-368.753.wav|15.068|criador do Diário dos Associados, desse conglomerado, eh que hoje está do jeito que está, uma biografia dele, rapidinha, quer dizer, uma uma síntese dessas quase oitocentas páginas, onde ele nasceu, Ele era A vida dele? Ele|criador do Diário dos Associados, desse conglomerado, eh que hoje está do jeito que está, uma biografia dele, rapidinha, quer dizer, uma uma síntese dessas quase oitocentas páginas, onde ele nasceu, Ele era A vida dele? Ele|0|9351|482254|37
data_sr16k/sr16k_mono_0082-CP691_1321.92-1324.68.wav|2.76|Fala um pouco do perfil desse desse desse trabalho.|Fala um pouco do perfil desse desse desse trabalho.|0|9351|88398|9
data_sr16k/sr16k_mono_0052-CP547_965.784-987.427.wav|21.643|Agora, de qualquer forma, o interessante é que há, digamos, em um livro e em outro, nas histórias, uma se passa em São Paulo agora, algumas lembranças... Mas, digamos assim, a parte da lembrança ou da memória do seu livro, existe éh também o sentido, primeiro, eh da exclusão de pessoas, correto?|Agora, de qualquer forma, o interessante é que há, digamos, em um livro e em outro, nas histórias, uma se passa em São Paulo agora, algumas lembranças... Mas, digamos assim, a parte da lembrança ou da memória do seu livro, existe éh também o sentido, primeiro, eh da exclusão de pessoas, correto?|0|9351|692654|52
data_sr16k/sr16k_mono_0025-CP704_455.926-467.775.wav|11.849|o seu centésimo, vigésimo, sexto título, sexto livro, o Diário da Noite Iluminada, mil novecentos e setenta e sete a mil novecentos e oitenta e cinco.|o seu centésimo, vigésimo, sexto título, sexto livro, o Diário da Noite Iluminada, mil novecentos e setenta e sete a mil novecentos e oitenta e cinco.|0|9351|379246|26
data_sr16k/sr16k_mono_0105-CP576_524.462-526.463.wav|2.001|E o brasileiro é um problema específico.|E o brasileiro é um problema específico.|0|9351|64110|7
data_sr16k/sr16k_mono_0066-CP740_1368.74-1374.07.wav|5.33|Certas Palavras volta amanhã a partir do meio dia e meia na rede cê bê ene Brasil.|Certas Palavras volta amanhã a partir do meio dia e meia na rede cê bê ene Brasil.|0|9351|170638|17
data_sr16k/sr16k_mono_0077-CP566_1151.03-1177.02.wav|25.99|E vou dar agora, ehhh, mais quatro nomes, mais quatro ouvintes, que semana passada escreveram, esse semana, melhor dizendo, escreveram e ganharam livros oferecido pela editora, pelas editoras Globo e Ática, são eles Shinobu Saike, Manuel Mascarenhas, Vãonique Bueno e Silvana Luisa Fukuda de Atibaia|E vou dar agora, ehhh, mais quatro nomes, mais quatro ouvintes, que semana passada escreveram, esse semana, melhor dizendo, escreveram e ganharam livros oferecido pela editora, pelas editoras Globo e Ática, são eles Shinobu Saike, Manuel Mascarenhas, Vãonique Bueno e Silvana Luisa Fukuda de Atibaia|0|9351|831758|45
data_sr16k/sr16k_mono_0033-CP677_1414.77-1421.69.wav|6.92|Muito bem, voltamos com Certas Palavras, o programa de livros e ideias da rede cê bê ene Brasil.|Muito bem, voltamos com Certas Palavras, o programa de livros e ideias da rede cê bê ene Brasil.|0|9351|221518|18
data_sr16k/sr16k_mono_0014-CP660_1085.46-1115.16.wav|29.7|Então você que quer responder essas duas perguntas dos assuntos as dificuldades com a reciclagem, você do Brasil inteiro, escreva para o Programa Certas Palavras, rua das Palmeiras, trezentos e quinze, bairro de santa cecília, São Paulo capital, cepe zero um dois dois meia traço novecentos e um, repetindo Programa Certas Palavras, rua das Palmeiras, trezentos e quinze, bairro santa cecília, São Paulo capital, cepe zero um dois dois meia traço novecentos e um, Calazans|Então você que quer responder essas duas perguntas dos assuntos as dificuldades com a reciclagem, você do Brasil inteiro, escreva para o Programa Certas Palavras, rua das Palmeiras, trezentos e quinze, bairro de santa cecília, São Paulo capital, cepe zero um dois dois meia traço novecentos e um, repetindo Programa Certas Palavras, rua das Palmeiras, trezentos e quinze, bairro santa cecília, São Paulo capital, cepe zero um dois dois meia traço novecentos e um, Calazans|0|9351|950478|75
data_sr16k/sr16k_mono_0033-CP690_866.581-870.523.wav|3.942|É possível reduzir o preço do livro no Brasil?|É possível reduzir o preço do livro no Brasil?|0|9351|126222|9
data_sr16k/sr16k_mono_0094-CP678_245.163-247.446.wav|2.283|Quer dizer, qualquer ouvinte do Certas Palavras eh...|Quer dizer, qualquer ouvinte do Certas Palavras eh...|0|9351|73134|8
data_sr16k/sr16k_mono_0032-CP003_825.282-831.606.wav|6.324|Acho que essas essas as pílulas apenas jogadas assim, acho que não está uma capa bem bem elaborada.|Acho que essas essas as pílulas apenas jogadas assim, acho que não está uma capa bem bem elaborada.|0|9351|202446|18
data_sr16k/sr16k_mono_0022-CP006_1140.1-1145.75.wav|5.65|E o pessoal parece que vai para o futebol e o outro pessoal vai para as compras né, final de ano, esse tipo de coisa toda.|E o pessoal parece que vai para o futebol e o outro pessoal vai para as compras né, final de ano, esse tipo de coisa toda.|0|9351|180878|26
data_sr16k/sr16k_mono_0016-CP674_232.852-237.034.wav|4.182|Você escrevia roteiros para cinema, foi premiado por isso, escrevia roteiros para tê vê.|Você escrevia roteiros para cinema, foi premiado por isso, escrevia roteiros para tê vê.|0|9351|133902|14
data_sr16k/sr16k_mono_0057-CP687_1136.1-1143.32.wav|7.22|E esse é um livro que nós já percebemos que tem uma um contexto também para a atualidade eh do nosso país.|E esse é um livro que nós já percebemos que tem uma um contexto também para a atualidade eh do nosso país.|0|9351|231118|22
data_sr16k/sr16k_mono_0010-CP567_228.634-244.523.wav|31.778|Agora, ahm defender eh, tomar tomar o partido, digamos, da classe operária, significa o o estabelecimento de referências e de critérios, exatamente, para o senhor se de se colocar nessa posição.|Agora, ahm defender eh, tomar tomar o partido, digamos, da classe operária, significa o o estabelecimento de referências e de critérios, exatamente, para o senhor se de se colocar nessa posição.|0|9351|1016974|31
data_sr16k/sr16k_mono_0007-CP689_63.218-72.621.wav|9.403|Esse agora uma coletânea de seus artigos, uma coletânea bem apurada de seus artigos e jornais, intitulada As Partes e o Todo.|Esse agora uma coletânea de seus artigos, uma coletânea bem apurada de seus artigos e jornais, intitulada As Partes e o Todo.|0|9351|300974|22
data_sr16k/sr16k_mono_0038-CP344_1338.72-1342.94.wav|4.22|A preocupação é com o salário, quer dizer, salário é uma elite.|A preocupação é com o salário, quer dizer, salário é uma elite.|0|9351|135118|12
data_sr16k/sr16k_mono_0006-CP689_58.876-63.218.wav|4.342|O Eduardo, pela editora Siciliano, está lançando mais um livro.|O Eduardo, pela editora Siciliano, está lançando mais um livro.|0|9351|139022|10
data_sr16k/sr16k_mono_0019-CP716_114.434-120.496.wav|6.062|Mas vamos ao que interessa, vamos falar com a Ivana, que promete lançar muito autor nacional.|Mas vamos ao que interessa, vamos falar com a Ivana, que promete lançar muito autor nacional.|0|9351|194062|16
data_sr16k/sr16k_mono_0067-CP649_1549.49-1555.52.wav|6.03|Se nesse momento, depois da história armada no papel já, se você pensou em literatura,|Se nesse momento, depois da história armada no papel já, se você pensou em literatura,|0|9351|193038|15
data_sr16k/sr16k_mono_0092-CP710_1511.14-1518.78.wav|7.64|E Tereza Albues, o berro do cordeiro em Nova Iorque, editora Civilização Brasileira.|E Tereza Albues, o berro do cordeiro em Nova Iorque, editora Civilização Brasileira.|0|9351|244558|13
data_sr16k/sr16k_mono_0003-CP697_86.609-91.131.wav|4.522|Mais uma edição do nosso programinha aqui, o Certas Palavras, o programa de livros...|Mais uma edição do nosso programinha aqui, o Certas Palavras, o programa de livros...|0|9351|144782|14
data_sr16k/sr16k_mono_0045-CP514_138.924-143.185.wav|4.261|E eu tive o privilégio... Que parece ser a grande paixão intelectual da sua vida.|E eu tive o privilégio... Que parece ser a grande paixão intelectual da sua vida.|0|9351|136430|15
data_sr16k/sr16k_mono_0067-CP671_1248.86-1260.52.wav|11.66|Veja bem, aí no aspecto da sua literatura, conversando, por exemplo, com o Ivan Ângelo, o Sérgio Santana e outros, nós citamos vários escritores, a Lígia, e colocamos você, por exemplo.|Veja bem, aí no aspecto da sua literatura, conversando, por exemplo, com o Ivan Ângelo, o Sérgio Santana e outros, nós citamos vários escritores, a Lígia, e colocamos você, por exemplo.|0|9351|373198|31
data_sr16k/sr16k_mono_0042-CP009_811.41-813.731.wav|2.321|O pessoal, o negócio é o seguinte, o programa de hoje|O pessoal, o negócio é o seguinte, o programa de hoje|0|9351|74350|11
data_sr16k/sr16k_mono_0006-CP687_32.423-35.667.wav|3.244|Mais uma edição do programa de livros e ideias.|Mais uma edição do programa de livros e ideias.|0|9351|103886|9
data_sr16k/sr16k_mono_0027-CP516_398.161-404.744.wav|6.583|agora da da sua avaliação, da sua obra, depois da trilogia já editada?|agora da da sua avaliação, da sua obra, depois da trilogia já editada?|0|9351|210734|13
data_sr16k/sr16k_mono_0028-CP649_889.798-904.194.wav|14.396|Eu quero saber eh exatamente, nesse seu trabalho de pesquisa, que é isso que eu acho que chama muita atenção para para o ouvinte, nesse seu trabalho de pesquisa, quando é que como é que você começou a perceber, olha, esse detalhe é interessante para a construção da personagem?|Eu quero saber eh exatamente, nesse seu trabalho de pesquisa, que é isso que eu acho que chama muita atenção para para o ouvinte, nesse seu trabalho de pesquisa, quando é que como é que você começou a perceber, olha, esse detalhe é interessante para a construção da personagem?|0|9351|460750|49
data_sr16k/sr16k_mono_0057-CP572_1845.27-1851.71.wav|6.44|O fato de você estudar, digamos assim, a questão da micro história não atrapalha o entendimento global da história.|O fato de você estudar, digamos assim, a questão da micro história não atrapalha o entendimento global da história.|0|9351|206158|19
data_sr16k/sr16k_mono_0016-CP619_170.586-174.549.wav|3.963|Qual é, para vocês, ah o o o conceito...|Qual é, para vocês, ah o o o conceito...|0|9351|126894|9
data_sr16k/sr16k_mono_0044-CP658_1621.85-1625.94.wav|4.09|Antes do jogo Brasil-Itália, exatamente entre o jogo Brasil-Suécia e Brasil-Itália.|Antes do jogo Brasil-Itália, exatamente entre o jogo Brasil-Suécia e Brasil-Itália.|0|9351|130958|11
data_sr16k/sr16k_mono_0085-CP520_1520.39-1531.3.wav|10.91|Bom, eh, eu sou corintiano, o Jorge é flamenguista, mas, de qualquer forma, eu acho que a homenagem é sempre bem-vindo, principalmente uma homenagem a Ademir da Guia,|Bom, eh, eu sou corintiano, o Jorge é flamenguista, mas, de qualquer forma, eu acho que a homenagem é sempre bem-vindo, principalmente uma homenagem a Ademir da Guia,|0|9351|349198|28
